PINCODE,BR_CITY,STATE,REGION,OFFICE_CODE,OFFICE_NAME,END_MILE_TAT,STANDARD
143408,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143409,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143410,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143411,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143413,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143414,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143415,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143419,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143422,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143504,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143506,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143507,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143511,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143513,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143514,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143515,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143516,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143517,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143518,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143520,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143525,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143526,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143527,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143528,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143529,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143532,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143602,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143603,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143605,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
143606,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144026,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144028,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144029,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144030,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144031,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144032,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144033,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144034,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144035,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144036,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144037,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144041,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144042,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144043,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144044,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144101,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144104,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144105,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144202,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144206,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144209,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144210,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144212,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144214,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144221,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144222,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144223,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144224,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144301,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144302,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144303,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144305,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144311,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144403,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144404,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144405,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144406,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144407,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144408,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144415,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144416,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144417,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144418,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144419,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144421,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144422,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144501,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144502,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144503,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144506,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144507,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144508,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144509,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144510,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144511,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144512,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144513,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144515,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144516,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144517,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144518,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144519,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144520,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144522,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144524,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144525,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144526,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144528,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144530,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144531,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144532,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144603,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144606,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144620,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144622,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144623,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144624,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144625,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144630,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144631,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144633,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144702,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144703,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144802,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144803,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144804,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144805,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144806,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
144819,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
145022,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
145026,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
145027,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
145029,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
145101,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146024,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146101,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146103,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146104,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146106,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146107,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146108,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146109,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146110,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146111,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146114,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146115,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
146116,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
147006,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
147007,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
147008,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
147102,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
147104,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148002,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148017,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148018,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148019,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148020,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148029,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148030,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148031,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148034,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148103,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
148109,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,2,Y
151004,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151006,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151007,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151104,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151105,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151106,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151108,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151111,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151205,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151207,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151208,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151209,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151210,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151212,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151213,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151214,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151302,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151401,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151502,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151503,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151506,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151508,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
151510,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152003,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152004,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152005,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152020,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152023,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152025,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152028,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152031,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152032,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152033,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152112,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152113,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152114,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152115,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152117,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152118,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152121,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152122,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152128,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
152132,CHANDIGARH,CHANDIGARH,HHPJ REGIONAL OFFICE,J59,IP DISPATCH CHANDIGARH BRANCH,3,Y
171007,SOLAN,HIMACHAL PRADESH,HHPJ REGIONAL OFFICE,J61,IP DISPATCH SOLAN BRANCH,4,Y
171012,SOLAN,HIMACHAL PRADESH,HHPJ REGIONAL OFFICE,J61,IP DISPATCH SOLAN BRANCH,4,Y
171013,SOLAN,HIMACHAL PRADESH,HHPJ REGIONAL OFFICE,J61,IP DISPATCH SOLAN BRANCH,4,Y
171014,SOLAN,HIMACHAL PRADESH,HHPJ REGIONAL OFFICE,J61,IP DISPATCH SOLAN BRANCH,4,Y
171015,SOLAN,HIMACHAL PRADESH,HHPJ REGIONAL OFFICE,J61,IP DISPATCH SOLAN BRANCH,4,Y
171018,SOLAN,HIMACHAL PRADESH,HHPJ REGIONAL OFFICE,J61,IP DISPATCH SOLAN BRANCH,4,Y
171019,SOLAN,HIMACHAL PRADESH,HHPJ REGIONAL OFFICE,J61,IP DISPATCH SOLAN BRANCH,4,Y
171103,SOLAN,HIMACHAL PRADESH,HHPJ REGIONAL OFFICE,J61,IP DISPATCH SOLAN BRANCH,4,Y
171202,SOLAN,HIMACHAL PRADESH,HHPJ REGIONAL OFFICE,J61,IP DISPATCH SOLAN BRANCH,4,Y
